0,0.500000000000000,0.000000000000000,0,1,17173512,17173513,1.000000,0.007189
1,0.500000000000000,0.000000000000000,0,1,17173512,536701,31.998286,0.059486
1,0.250000000000000,0.000000000000000,0,2,17173512,805037,21.332575,0.064360
1,0.125000000000000,0.000000000000000,0,3,17173512,1073373,15.999575,0.064286
1,0.062500000000000,0.000000000000000,0,4,17173512,1341709,12.799729,0.068692
1,0.031250000000000,0.000000000000000,0,5,17173512,1610045,10.666480,0.069339
1,0.015625000000000,0.000000000000000,0,6,17173512,1878381,9.142720,0.073044
1,0.007812500000000,0.000000000000000,0,7,17173512,2146717,7.999896,0.073106
1,0.003906250000000,0.000000000000000,0,8,17173512,2415054,7.111026,0.078136
1,0.001953125000000,0.000000000000000,0,9,17173512,2683390,6.399931,0.077569
1,0.000976562500000,0.000000000000000,0,10,17173512,2951726,5.818125,0.082292
1,0.000488281250000,0.000000000000000,0,11,17173512,3220062,5.333286,0.080947
1,0.000244140625000,0.000000000000000,0,12,17173512,3488398,4.923037,0.084674
1,0.000122070312500,0.000000000000000,0,13,17173512,3756734,4.571394,0.084590
1,0.000061035156250,0.000000000000000,0,14,17173512,4025070,4.266637,0.088649
1,0.000030517578125,0.000000000000000,0,15,17173512,4293406,3.999974,0.088961
2,0.500000000000000,0.000000000000000,0,1,17173512,15827259,1.085059,0.815906
3,0.500000000000000,0.000000000000000,0,1,17173512,3220050,5.333306,0.081684
3,0.250000000000000,0.000000000000000,0,2,17173512,3488386,4.923054,0.086098
3,0.125000000000000,0.000000000000000,0,3,17173512,3756722,4.571409,0.085735
3,0.062500000000000,0.000000000000000,0,4,17173512,4025058,4.266650,0.090518
3,0.031250000000000,0.000000000000000,0,5,17173512,4293394,3.999985,0.090403
3,0.015625000000000,0.000000000000000,0,6,17173512,4561731,3.764692,0.094681
3,0.007812500000000,0.000000000000000,0,7,17173512,4830067,3.555543,0.094441
3,0.003906250000000,0.000000000000000,0,8,17173512,5098403,3.368410,0.097903
3,0.001953125000000,0.000000000000000,0,9,17173512,5366739,3.199990,0.097245
3,0.000976562500000,0.000000000000000,0,10,17173512,5635075,3.047610,0.101549
3,0.000488281250000,0.000000000000000,0,11,17173512,5903411,2.909083,0.099837
3,0.000244140625000,0.000000000000000,0,12,17173512,6171747,2.782601,0.104232
3,0.000122070312500,0.000000000000000,0,13,17173512,6440083,2.666660,0.103493
3,0.000061035156250,0.000000000000000,0,14,17173512,6708420,2.559994,0.108054
3,0.000030517578125,0.000000000000000,0,15,17173512,6976756,2.461533,0.107178
4,0.500000000000000,0.000000000000000,0,1,17173512,14186349,1.210566,0.271886
5,0.500000000000000,0.000000000000000,0,1,17173512,705874,24.329430,0.024772
5,0.250000000000000,0.000000000000000,0,2,17173512,795018,21.601413,0.027260
5,0.125000000000000,0.000000000000000,0,3,17173512,902738,19.023805,0.030904
5,0.062500000000000,0.000000000000000,0,4,17173512,1022810,16.790520,0.034764
5,0.031250000000000,0.000000000000000,0,5,17173512,1150690,14.924534,0.038513
5,0.015625000000000,0.000000000000000,0,6,17173512,1288034,13.333120,0.042464
5,0.007812500000000,0.000000000000000,0,7,17173512,1436858,11.952129,0.046747
5,0.003906250000000,0.000000000000000,0,8,17173512,1592954,10.780921,0.050722
5,0.001953125000000,0.000000000000000,0,9,17173512,1754962,9.785689,0.054920
5,0.000976562500000,0.000000000000000,0,10,17173512,1925194,8.920406,0.059994
5,0.000488281250000,0.000000000000000,0,11,17173512,2101058,8.173745,0.064844
5,0.000244140625000,0.000000000000000,0,12,17173512,2270322,7.564351,0.072381
5,0.000122070312500,0.000000000000000,0,13,17173512,2444114,7.026477,0.077780
5,0.000061035156250,0.000000000000000,0,14,17173512,2623210,6.546755,0.077104
5,0.000030517578125,0.000000000000000,0,15,17173512,2806834,6.118464,0.081233
6,0.500000000000000,0.000000000000000,0,1,17173512,1040970,16.497605,0.030939
6,0.250000000000000,0.000000000000000,0,2,17173512,1199274,14.319924,0.036837
6,0.125000000000000,0.000000000000000,0,3,17173512,1385978,12.390898,0.042966
6,0.062500000000000,0.000000000000000,0,4,17173512,1574506,10.907238,0.048789
6,0.031250000000000,0.000000000000000,0,5,17173512,1778834,9.654365,0.054469
6,0.015625000000000,0.000000000000000,0,6,17173512,1995546,8.605921,0.061316
6,0.007812500000000,0.000000000000000,0,7,17173512,2218890,7.739686,0.067103
6,0.003906250000000,0.000000000000000,0,8,17173512,2446738,7.018942,0.073286
6,0.001953125000000,0.000000000000000,0,9,17173512,2672330,6.426419,0.078842
6,0.000976562500000,0.000000000000000,0,10,17173512,2899906,5.922093,0.083755
6,0.000488281250000,0.000000000000000,0,11,17173512,3127114,5.491809,0.088708
6,0.000244140625000,0.000000000000000,0,12,17173512,3354546,5.119474,0.093172
6,0.000122070312500,0.000000000000000,0,13,17173512,3581882,4.794550,0.097736
6,0.000061035156250,0.000000000000000,0,14,17173512,3809258,4.508361,0.101615
6,0.000030517578125,0.000000000000000,0,15,17173512,4036618,4.254431,0.106345
