0,0.500000000000000,0.000000000000000,0,1,17173512,17173513,1.000000,0.007242
1,0.500000000000000,0.000000000000000,0,1,17173512,1878381,9.142720,0.077248
1,0.250000000000000,0.000000000000000,0,2,17173512,2146717,7.999896,0.076097
1,0.125000000000000,0.000000000000000,0,3,17173512,2415054,7.111026,0.080391
1,0.062500000000000,0.000000000000000,0,4,17173512,2683390,6.399931,0.079739
1,0.031250000000000,0.000000000000000,0,5,17173512,2951726,5.818125,0.083604
1,0.015625000000000,0.000000000000000,0,6,17173512,3220062,5.333286,0.082954
1,0.007812500000000,0.000000000000000,0,7,17173512,3488398,4.923037,0.087097
1,0.003906250000000,0.000000000000000,0,8,17173512,3756734,4.571394,0.087537
1,0.001953125000000,0.000000000000000,0,9,17173512,4025070,4.266637,0.091955
1,0.000976562500000,0.000000000000000,0,10,17173512,4293406,3.999974,0.090807
1,0.000488281250000,0.000000000000000,0,11,17173512,4561743,3.764682,0.096015
1,0.000244140625000,0.000000000000000,0,12,17173512,4830079,3.555534,0.094173
1,0.000122070312500,0.000000000000000,0,13,17173512,5098415,3.368402,0.098653
1,0.000061035156250,0.000000000000000,0,14,17173512,5366751,3.199983,0.097855
1,0.000030517578125,0.000000000000000,0,15,17173512,5635087,3.047604,0.102736
2,0.500000000000000,0.000000000000000,0,1,17173512,16009253,1.072724,0.843093
3,0.500000000000000,0.000000000000000,0,1,17173512,3488386,4.923054,0.088194
3,0.250000000000000,0.000000000000000,0,2,17173512,3756722,4.571409,0.087808
3,0.125000000000000,0.000000000000000,0,3,17173512,4025058,4.266650,0.091729
3,0.062500000000000,0.000000000000000,0,4,17173512,4293394,3.999985,0.091325
3,0.031250000000000,0.000000000000000,0,5,17173512,4561731,3.764692,0.095949
3,0.015625000000000,0.000000000000000,0,6,17173512,4830067,3.555543,0.095159
3,0.007812500000000,0.000000000000000,0,7,17173512,5098403,3.368410,0.100620
3,0.003906250000000,0.000000000000000,0,8,17173512,5366739,3.199990,0.097863
3,0.001953125000000,0.000000000000000,0,9,17173512,5635075,3.047610,0.103245
3,0.000976562500000,0.000000000000000,0,10,17173512,5903411,2.909083,0.102948
3,0.000488281250000,0.000000000000000,0,11,17173512,6171747,2.782601,0.106848
3,0.000244140625000,0.000000000000000,0,12,17173512,6440083,2.666660,0.105602
3,0.000122070312500,0.000000000000000,0,13,17173512,6708420,2.559994,0.109560
3,0.000061035156250,0.000000000000000,0,14,17173512,6976756,2.461533,0.109110
3,0.000030517578125,0.000000000000000,0,15,17173512,7245092,2.370365,0.115237
4,0.500000000000000,0.000000000000000,0,1,17173512,15143596,1.134045,0.317142
5,0.500000000000000,0.000000000000000,0,1,17173512,881226,19.488204,0.035093
5,0.250000000000000,0.000000000000000,0,2,17173512,1048650,16.376782,0.040778
5,0.125000000000000,0.000000000000000,0,3,17173512,1225122,14.017797,0.045962
5,0.062500000000000,0.000000000000000,0,4,17173512,1397418,12.289460,0.049464
5,0.031250000000000,0.000000000000000,0,5,17173512,1578042,10.882798,0.054585
5,0.015625000000000,0.000000000000000,0,6,17173512,1767506,9.716240,0.056844
5,0.007812500000000,0.000000000000000,0,7,17173512,1964554,8.741685,0.064236
5,0.003906250000000,0.000000000000000,0,8,17173512,2170194,7.913353,0.063290
5,0.001953125000000,0.000000000000000,0,9,17173512,2385170,7.200121,0.067578
5,0.000976562500000,0.000000000000000,0,10,17173512,2609386,6.581438,0.071625
5,0.000488281250000,0.000000000000000,0,11,17173512,2843354,6.039878,0.076769
5,0.000244140625000,0.000000000000000,0,12,17173512,3072674,5.589110,0.079515
5,0.000122070312500,0.000000000000000,0,13,17173512,3309698,5.188846,0.084887
5,0.000061035156250,0.000000000000000,0,14,17173512,3551954,4.834948,0.087554
5,0.000030517578125,0.000000000000000,0,15,17173512,3798226,4.521456,0.091731
6,0.500000000000000,0.000000000000000,0,1,17173512,998386,17.201275,0.031737
6,0.250000000000000,0.000000000000000,0,2,17173512,1205802,14.242398,0.040960
6,0.125000000000000,0.000000000000000,0,3,17173512,1461322,11.752038,0.049772
6,0.062500000000000,0.000000000000000,0,4,17173512,1725490,9.952832,0.057475
6,0.031250000000000,0.000000000000000,0,5,17173512,1995122,8.607750,0.064935
6,0.015625000000000,0.000000000000000,0,6,17173512,2264954,7.582278,0.069271
6,0.007812500000000,0.000000000000000,0,7,17173512,2533698,6.778042,0.074181
6,0.003906250000000,0.000000000000000,0,8,17173512,2802106,6.128787,0.078892
6,0.001953125000000,0.000000000000000,0,9,17173512,3070426,5.593202,0.081975
6,0.000976562500000,0.000000000000000,0,10,17173512,3338730,5.143726,0.087094
6,0.000488281250000,0.000000000000000,0,11,17173512,3607026,4.761128,0.090835
6,0.000244140625000,0.000000000000000,0,12,17173512,3875330,4.431497,0.095569
6,0.000122070312500,0.000000000000000,0,13,17173512,4143626,4.144561,0.098533
6,0.000061035156250,0.000000000000000,0,14,17173512,4411922,3.892524,0.105617
6,0.000030517578125,0.000000000000000,0,15,17173512,4680218,3.669383,0.115442
